sample_id,reference,bam_s3_path,bai_s3_path,md5_s3_path
HG02074,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02074/alignments/GRCh38_no_alt/hifi_reads/HG02074.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02074/alignments/GRCh38_no_alt/hifi_reads/HG02074.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02074/alignments/GRCh38_no_alt/hifi_reads/HG02074.GRCh38_no_alt.sorted.bam.md5
HG02080,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02080/alignments/CHM13v2/hifi_reads/HG02080.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02080/alignments/CHM13v2/hifi_reads/HG02080.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02080/alignments/CHM13v2/hifi_reads/HG02080.CHM13v2.sorted.bam.md5
HG02080,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02080/alignments/GRCh38_no_alt/hifi_reads/HG02080.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02080/alignments/GRCh38_no_alt/hifi_reads/HG02080.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02080/alignments/GRCh38_no_alt/hifi_reads/HG02080.GRCh38_no_alt.sorted.bam.md5
HG02083,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02083/alignments/CHM13v2/hifi_reads/HG02083.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02083/alignments/CHM13v2/hifi_reads/HG02083.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02083/alignments/CHM13v2/hifi_reads/HG02083.CHM13v2.sorted.bam.md5
HG02083,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02083/alignments/GRCh38_no_alt/hifi_reads/HG02083.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02083/alignments/GRCh38_no_alt/hifi_reads/HG02083.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02083/alignments/GRCh38_no_alt/hifi_reads/HG02083.GRCh38_no_alt.sorted.bam.md5
HG02109,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02109/alignments/CHM13v2/hifi_reads/HG02109.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02109/alignments/CHM13v2/hifi_reads/HG02109.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02109/alignments/CHM13v2/hifi_reads/HG02109.CHM13v2.sorted.bam.md5
HG02109,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02109/alignments/GRCh38_no_alt/hifi_reads/HG02109.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02109/alignments/GRCh38_no_alt/hifi_reads/HG02109.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02109/alignments/GRCh38_no_alt/hifi_reads/HG02109.GRCh38_no_alt.sorted.bam.md5
HG02129,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02129/alignments/CHM13v2/hifi_reads/HG02129.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02129/alignments/CHM13v2/hifi_reads/HG02129.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02129/alignments/CHM13v2/hifi_reads/HG02129.CHM13v2.sorted.bam.md5
HG02129,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02129/alignments/GRCh38_no_alt/hifi_reads/HG02129.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02129/alignments/GRCh38_no_alt/hifi_reads/HG02129.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02129/alignments/GRCh38_no_alt/hifi_reads/HG02129.GRCh38_no_alt.sorted.bam.md5
HG02132,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02132/alignments/CHM13v2/hifi_reads/HG02132.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02132/alignments/CHM13v2/hifi_reads/HG02132.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02132/alignments/CHM13v2/hifi_reads/HG02132.CHM13v2.sorted.bam.md5
HG02132,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02132/alignments/GRCh38_no_alt/hifi_reads/HG02132.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02132/alignments/GRCh38_no_alt/hifi_reads/HG02132.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02132/alignments/GRCh38_no_alt/hifi_reads/HG02132.GRCh38_no_alt.sorted.bam.md5
HG02135,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02135/alignments/CHM13v2/hifi_reads/HG02135.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02135/alignments/CHM13v2/hifi_reads/HG02135.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02135/alignments/CHM13v2/hifi_reads/HG02135.CHM13v2.sorted.bam.md5
HG02135,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02135/alignments/GRCh38_no_alt/hifi_reads/HG02135.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02135/alignments/GRCh38_no_alt/hifi_reads/HG02135.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02135/alignments/GRCh38_no_alt/hifi_reads/HG02135.GRCh38_no_alt.sorted.bam.md5
HG02145,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02145/alignments/CHM13v2/hifi_reads/HG02145.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02145/alignments/CHM13v2/hifi_reads/HG02145.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02145/alignments/CHM13v2/hifi_reads/HG02145.CHM13v2.sorted.bam.md5
HG02145,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02145/alignments/GRCh38_no_alt/hifi_reads/HG02145.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02145/alignments/GRCh38_no_alt/hifi_reads/HG02145.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02145/alignments/GRCh38_no_alt/hifi_reads/HG02145.GRCh38_no_alt.sorted.bam.md5
HG02148,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02148/alignments/CHM13v2/hifi_reads/HG02148.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02148/alignments/CHM13v2/hifi_reads/HG02148.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02148/alignments/CHM13v2/hifi_reads/HG02148.CHM13v2.sorted.bam.md5
HG02148,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02148/alignments/GRCh38_no_alt/hifi_reads/HG02148.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02148/alignments/GRCh38_no_alt/hifi_reads/HG02148.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02148/alignments/GRCh38_no_alt/hifi_reads/HG02148.GRCh38_no_alt.sorted.bam.md5
HG02155,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02155/alignments/CHM13v2/hifi_reads/HG02155.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02155/alignments/CHM13v2/hifi_reads/HG02155.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02155/alignments/CHM13v2/hifi_reads/HG02155.CHM13v2.sorted.bam.md5
HG02155,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02155/alignments/GRCh38_no_alt/hifi_reads/HG02155.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02155/alignments/GRCh38_no_alt/hifi_reads/HG02155.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02155/alignments/GRCh38_no_alt/hifi_reads/HG02155.GRCh38_no_alt.sorted.bam.md5
HG02165,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02165/alignments/CHM13v2/hifi_reads/HG02165.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02165/alignments/CHM13v2/hifi_reads/HG02165.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02165/alignments/CHM13v2/hifi_reads/HG02165.CHM13v2.sorted.bam.md5
HG02165,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02165/alignments/GRCh38_no_alt/hifi_reads/HG02165.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02165/alignments/GRCh38_no_alt/hifi_reads/HG02165.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02165/alignments/GRCh38_no_alt/hifi_reads/HG02165.GRCh38_no_alt.sorted.bam.md5
HG02178,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02178/alignments/CHM13v2/hifi_reads/HG02178.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02178/alignments/CHM13v2/hifi_reads/HG02178.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02178/alignments/CHM13v2/hifi_reads/HG02178.CHM13v2.sorted.bam.md5
HG02178,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02178/alignments/GRCh38_no_alt/hifi_reads/HG02178.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02178/alignments/GRCh38_no_alt/hifi_reads/HG02178.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02178/alignments/GRCh38_no_alt/hifi_reads/HG02178.GRCh38_no_alt.sorted.bam.md5
HG02257,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02257/alignments/CHM13v2/hifi_reads/HG02257.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02257/alignments/CHM13v2/hifi_reads/HG02257.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02257/alignments/CHM13v2/hifi_reads/HG02257.CHM13v2.sorted.bam.md5
HG02257,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02257/alignments/GRCh38_no_alt/hifi_reads/HG02257.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02257/alignments/GRCh38_no_alt/hifi_reads/HG02257.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02257/alignments/GRCh38_no_alt/hifi_reads/HG02257.GRCh38_no_alt.sorted.bam.md5
HG02258,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02258/alignments/CHM13v2/hifi_reads/HG02258.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02258/alignments/CHM13v2/hifi_reads/HG02258.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02258/alignments/CHM13v2/hifi_reads/HG02258.CHM13v2.sorted.bam.md5
HG02258,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02258/alignments/GRCh38_no_alt/hifi_reads/HG02258.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02258/alignments/GRCh38_no_alt/hifi_reads/HG02258.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02258/alignments/GRCh38_no_alt/hifi_reads/HG02258.GRCh38_no_alt.sorted.bam.md5
HG02273,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02273/alignments/CHM13v2/hifi_reads/HG02273.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02273/alignments/CHM13v2/hifi_reads/HG02273.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02273/alignments/CHM13v2/hifi_reads/HG02273.CHM13v2.sorted.bam.md5
HG02273,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02273/alignments/GRCh38_no_alt/hifi_reads/HG02273.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02273/alignments/GRCh38_no_alt/hifi_reads/HG02273.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02273/alignments/GRCh38_no_alt/hifi_reads/HG02273.GRCh38_no_alt.sorted.bam.md5
HG02280,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02280/alignments/CHM13v2/hifi_reads/HG02280.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02280/alignments/CHM13v2/hifi_reads/HG02280.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02280/alignments/CHM13v2/hifi_reads/HG02280.CHM13v2.sorted.bam.md5
HG02280,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02280/alignments/GRCh38_no_alt/hifi_reads/HG02280.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02280/alignments/GRCh38_no_alt/hifi_reads/HG02280.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02280/alignments/GRCh38_no_alt/hifi_reads/HG02280.GRCh38_no_alt.sorted.bam.md5
HG02293,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02293/alignments/CHM13v2/hifi_reads/HG02293.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02293/alignments/CHM13v2/hifi_reads/HG02293.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02293/alignments/CHM13v2/hifi_reads/HG02293.CHM13v2.sorted.bam.md5
HG02293,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02293/alignments/GRCh38_no_alt/hifi_reads/HG02293.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02293/alignments/GRCh38_no_alt/hifi_reads/HG02293.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02293/alignments/GRCh38_no_alt/hifi_reads/HG02293.GRCh38_no_alt.sorted.bam.md5
HG02300,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02300/alignments/CHM13v2/hifi_reads/HG02300.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02300/alignments/CHM13v2/hifi_reads/HG02300.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02300/alignments/CHM13v2/hifi_reads/HG02300.CHM13v2.sorted.bam.md5
HG02300,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02300/alignments/GRCh38_no_alt/hifi_reads/HG02300.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02300/alignments/GRCh38_no_alt/hifi_reads/HG02300.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02300/alignments/GRCh38_no_alt/hifi_reads/HG02300.GRCh38_no_alt.sorted.bam.md5
HG02391,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02391/alignments/CHM13v2/hifi_reads/HG02391.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02391/alignments/CHM13v2/hifi_reads/HG02391.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02391/alignments/CHM13v2/hifi_reads/HG02391.CHM13v2.sorted.bam.md5
HG02391,GRCh38_no_alt,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02391/alignments/GRCh38_no_alt/hifi_reads/HG02391.GRCh38_no_alt.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02391/alignments/GRCh38_no_alt/hifi_reads/HG02391.GRCh38_no_alt.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02391/alignments/GRCh38_no_alt/hifi_reads/HG02391.GRCh38_no_alt.sorted.bam.md5
HG02392,CHM13v2,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02392/alignments/CHM13v2/hifi_reads/HG02392.CHM13v2.sorted.bam,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02392/alignments/CHM13v2/hifi_reads/HG02392.CHM13v2.sorted.bam.bai,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG02392/alignments/CHM13v2/hifi_reads/HG02392.CHM13v2.sorted.bam.md5
